calendar_year,calendar_month,route,average_daily_ridership,source,objectid,city
2020,1,T4,12669,APC,627,Philadelphia
2020,1,12,2626,APC,628,Philadelphia
2020,1,T3,12094,APC,629,Philadelphia
2020,1,14,5937,APC,630,Philadelphia
2020,1,G1,10194,Traffic,631,Philadelphia
2020,1,16,7136,APC,632,Philadelphia
2020,1,17,9620,APC,633,Philadelphia
2020,1,18,14601,APC,634,Philadelphia
2020,1,19,1392,APC,635,Philadelphia
2020,1,20,5109,APC,636,Philadelphia
2020,1,21,9556,APC,637,Philadelphia
2020,1,22,4306,APC,638,Philadelphia
2020,1,23,17099,APC,639,Philadelphia
2020,1,24,2335,APC,640,Philadelphia
2020,1,25,4487,APC,641,Philadelphia
2020,1,26,11646,APC,642,Philadelphia
2020,1,27,4149,APC,643,Philadelphia
2020,1,28,1985,APC,644,Philadelphia
2020,1,29,4194,APC,645,Philadelphia
2020,1,30,1403,APC,646,Philadelphia
2020,1,31,4837,APC,647,Philadelphia
2020,1,32,5101,APC,648,Philadelphia
2020,1,33,11345,APC,649,Philadelphia
2020,1,T2,12048,APC,650,Philadelphia
2020,1,35,131,APC,651,Philadelphia
2020,1,T5,13871,APC,652,Philadelphia
2020,1,37,3408,APC,653,Philadelphia
2020,1,38,2734,APC,654,Philadelphia
2020,1,39,2536,APC,655,Philadelphia
2020,1,40,7448,APC,656,Philadelphia
2020,1,42,9281,APC,657,Philadelphia
2020,1,43,3447,APC,658,Philadelphia
2020,1,44,3507,APC,659,Philadelphia
2020,1,45,6128,APC,660,Philadelphia
2020,1,46,5879,APC,661,Philadelphia
2020,1,47,17054,APC,662,Philadelphia
2020,1,48,7641,APC,663,Philadelphia
2020,1,49,3087,APC,664,Philadelphia
2020,1,50,1996,APC,665,Philadelphia
2020,1,52,14268,APC,666,Philadelphia
2020,1,53,2907,APC,667,Philadelphia
2020,1,54,6961,APC,668,Philadelphia
2020,1,55,4749,APC,669,Philadelphia
2020,1,56,11949,APC,670,Philadelphia
2020,1,57,10437,APC,671,Philadelphia
2020,1,58,8318,APC,672,Philadelphia
2020,1,59,4564,APC,673,Philadelphia
2020,1,60,11137,APC,674,Philadelphia
2020,1,61,4607,APC,675,Philadelphia
2020,1,62,237,APC,676,Philadelphia
2020,1,64,5931,APC,677,Philadelphia
2020,1,65,8475,APC,678,Philadelphia
2020,1,66,10865,APC,679,Philadelphia
2020,1,67,4962,APC,680,Philadelphia
2020,1,68,2215,APC,681,Philadelphia
2020,1,70,8872,APC,682,Philadelphia
2020,1,73,2488,APC,683,Philadelphia
2020,1,75,3312,APC,684,Philadelphia
2020,1,77,844,APC,685,Philadelphia
2020,1,78,76,APC,686,Philadelphia
2020,1,79,5565,APC,687,Philadelphia
2020,1,80,208,APC,688,Philadelphia
2020,1,84,3668,APC,689,Philadelphia
2020,1,88,2432,APC,690,Philadelphia
2020,1,89,1870,APC,691,Philadelphia
2020,1,90,407,APC,692,Philadelphia
2020,1,92,278,APC,693,Philadelphia
2020,1,93,1158,APC,694,Philadelphia
2020,1,94,405,APC,695,Philadelphia
2020,1,95,535,APC,696,Philadelphia
2020,1,96,1252,APC,697,Philadelphia
2020,1,97,598,APC,698,Philadelphia
2020,1,98,968,APC,699,Philadelphia
2020,1,99,1212,APC,700,Philadelphia
2020,1,D1,4180,Traffic,701,Philadelphia
2020,1,D2,4235,Traffic,702,Philadelphia
2020,1,103,1293,APC,703,Philadelphia
2020,1,104,3137,APC,704,Philadelphia
2020,1,105,1201,APC,705,Philadelphia
2020,1,106,1255,APC,706,Philadelphia
2020,1,107,1005,APC,707,Philadelphia
2020,1,108,5261,APC,708,Philadelphia
2020,1,109,4390,APC,709,Philadelphia
2020,1,110,2010,APC,710,Philadelphia
2020,1,111,1497,APC,711,Philadelphia
2020,1,112,1167,APC,712,Philadelphia
2020,1,113,6678,APC,713,Philadelphia
2020,1,114,1846,APC,714,Philadelphia
2020,1,115,1125,APC,715,Philadelphia
2020,1,117,1945,APC,716,Philadelphia
2020,1,118,471,APC,717,Philadelphia
2020,1,119,698,APC,718,Philadelphia
2020,1,120,379,APC,719,Philadelphia
2020,1,123,917,APC,720,Philadelphia
2020,1,124,1811,APC,721,Philadelphia
2020,1,125,2206,APC,722,Philadelphia
2020,1,126,628,APC,723,Philadelphia
2020,1,127,297,APC,724,Philadelphia
2020,1,128,385,APC,725,Philadelphia
2020,1,129,902,APC,726,Philadelphia
2020,1,130,496,APC,727,Philadelphia
2020,1,131,655,APC,728,Philadelphia
2020,1,132,339,APC,729,Philadelphia
2020,1,133,71,APC,730,Philadelphia
2020,1,139,381,APC,731,Philadelphia
2020,1,150,39,APC,732,Philadelphia
2020,1,201,153,APC,733,Philadelphia
2020,1,204,197,APC,734,Philadelphia
2020,1,206,153,APC,735,Philadelphia
2020,1,310,392,APC,736,Philadelphia
2020,1,311,215,APC,737,Philadelphia
2020,1,47M,1039,APC,738,Philadelphia
2020,1,BLVDDIR,3076,APC,739,Philadelphia
2020,1,B1 OWL,1858,APC,740,Philadelphia
2020,1,63,16541,APC,741,Philadelphia
2020,1,71,5051,APC,742,Philadelphia
2020,1,41,2944,APC,743,Philadelphia
2020,1,K,9250,APC,744,Philadelphia
2020,1,51,7471,APC,745,Philadelphia
2020,1,LUCYGO,1569,APC,746,Philadelphia
2020,1,LUCYGR,1080,APC,747,Philadelphia
2020,1,L1 OWL,1958,APC,748,Philadelphia
2020,1,82,10094,APC,749,Philadelphia
2020,1,81,5987,APC,750,Philadelphia
2020,2,1,2712,APC,751,Philadelphia
2020,2,2,6200,APC,752,Philadelphia
2020,2,3,9226,APC,753,Philadelphia
2020,2,4,7305,APC,754,Philadelphia
2020,2,5,3823,APC,755,Philadelphia
2020,2,6,5911,APC,756,Philadelphia
2020,2,7,5504,APC,757,Philadelphia
2020,2,8,3177,APC,758,Philadelphia
2020,2,9,4642,APC,759,Philadelphia
2020,2,T1,10422,Traffic,760,Philadelphia
2020,2,T4,13120,APC,761,Philadelphia
2020,2,12,2623,APC,762,Philadelphia
2020,2,T3,11896,APC,763,Philadelphia
2020,2,14,5905,APC,764,Philadelphia
2020,2,G1,10194,Traffic,765,Philadelphia
2020,2,16,7456,APC,766,Philadelphia
2020,2,17,9765,APC,767,Philadelphia
2020,2,18,14717,APC,768,Philadelphia
2020,2,19,1468,APC,769,Philadelphia
2020,2,20,4863,APC,770,Philadelphia
2020,2,21,10462,APC,771,Philadelphia
2020,2,22,4341,APC,772,Philadelphia
2020,2,23,16783,APC,773,Philadelphia
2020,2,24,2396,APC,774,Philadelphia
2020,2,25,4442,APC,775,Philadelphia
2020,2,26,12026,APC,776,Philadelphia
2020,2,27,3463,APC,777,Philadelphia
2020,2,28,1979,APC,778,Philadelphia
2020,2,29,4473,APC,779,Philadelphia
2020,2,30,1433,APC,780,Philadelphia
2020,2,31,4865,APC,781,Philadelphia
2020,2,32,5076,APC,782,Philadelphia
2020,2,33,11648,APC,783,Philadelphia
2020,2,T2,13399,APC,784,Philadelphia
2020,2,35,143,APC,785,Philadelphia
2020,2,T5,14630,APC,786,Philadelphia
2020,2,37,3391,APC,787,Philadelphia
2020,2,38,2797,APC,788,Philadelphia
2020,2,39,2776,APC,789,Philadelphia
2020,2,40,7810,APC,790,Philadelphia
2020,2,42,9713,APC,791,Philadelphia
2020,2,43,3780,APC,792,Philadelphia
2020,2,44,3593,APC,793,Philadelphia
2020,2,45,6155,APC,794,Philadelphia
2020,2,46,6076,APC,795,Philadelphia
2020,2,47,17537,APC,796,Philadelphia
2020,2,48,7468,APC,797,Philadelphia
2020,2,49,3129,APC,798,Philadelphia
2020,2,50,2014,APC,799,Philadelphia
2020,2,52,14571,APC,800,Philadelphia
2020,2,53,3184,APC,801,Philadelphia
2020,2,54,6947,APC,802,Philadelphia
2020,2,55,4713,APC,803,Philadelphia
2020,2,56,12681,APC,804,Philadelphia
2020,2,57,10716,APC,805,Philadelphia
2020,2,58,8413,APC,806,Philadelphia
2020,2,59,4670,APC,807,Philadelphia
2020,2,60,11141,APC,808,Philadelphia
2020,2,61,4604,APC,809,Philadelphia
2020,2,62,240,APC,810,Philadelphia
2020,2,64,6034,APC,811,Philadelphia
2020,2,65,8383,APC,812,Philadelphia
2020,2,66,10527,APC,813,Philadelphia
2020,2,67,5362,APC,814,Philadelphia
2020,2,68,2138,APC,815,Philadelphia
2020,2,70,9230,APC,816,Philadelphia
2020,2,73,2554,APC,817,Philadelphia
2020,2,75,3029,APC,818,Philadelphia
2020,2,77,807,APC,819,Philadelphia
2020,2,78,64,APC,820,Philadelphia
2020,2,79,5884,APC,821,Philadelphia
2020,2,80,216,APC,822,Philadelphia
2020,2,84,3743,APC,823,Philadelphia
2020,2,88,2462,APC,824,Philadelphia
2020,2,89,1806,APC,825,Philadelphia
2020,2,90,421,APC,826,Philadelphia
2020,2,92,299,APC,827,Philadelphia
2020,2,93,1191,APC,828,Philadelphia
2020,2,94,465,APC,829,Philadelphia
2020,2,95,543,APC,830,Philadelphia
2020,2,96,1291,APC,831,Philadelphia
2020,2,97,626,APC,832,Philadelphia
2020,2,98,928,APC,833,Philadelphia
2020,2,99,1176,APC,834,Philadelphia
2020,2,D1,4180,Traffic,835,Philadelphia
2020,2,D2,4235,Traffic,836,Philadelphia
2020,2,103,1296,APC,837,Philadelphia
2020,2,104,3232,APC,838,Philadelphia
2020,2,105,1225,APC,839,Philadelphia
2020,2,106,1315,APC,840,Philadelphia
2020,2,107,1040,APC,841,Philadelphia
2020,2,108,5384,APC,842,Philadelphia
2020,2,109,4468,APC,843,Philadelphia
2020,2,110,1973,APC,844,Philadelphia
2020,2,111,1455,APC,845,Philadelphia
2020,2,112,1225,APC,846,Philadelphia
2020,2,113,6640,APC,847,Philadelphia
2020,2,114,1932,APC,848,Philadelphia
2020,2,115,1194,APC,849,Philadelphia
2020,2,117,1925,APC,850,Philadelphia
2020,2,118,497,APC,851,Philadelphia
2020,2,119,716,APC,852,Philadelphia
2020,2,120,450,APC,853,Philadelphia
2020,2,123,921,APC,854,Philadelphia
2020,2,124,1839,APC,855,Philadelphia
2020,2,125,2168,APC,856,Philadelphia
2020,2,126,670,APC,857,Philadelphia
2020,2,127,295,APC,858,Philadelphia
2020,2,128,377,APC,859,Philadelphia
2020,2,129,905,APC,860,Philadelphia
2020,2,130,560,APC,861,Philadelphia
2020,2,131,646,APC,862,Philadelphia
2020,2,132,337,APC,863,Philadelphia
2020,2,133,70,APC,864,Philadelphia
2020,2,139,423,APC,865,Philadelphia
2020,2,150,32,APC,866,Philadelphia
2020,2,201,157,APC,867,Philadelphia
2020,2,204,197,APC,868,Philadelphia
2020,2,206,159,APC,869,Philadelphia
2020,2,310,387,APC,870,Philadelphia
2020,2,311,216,APC,871,Philadelphia
2020,2,47M,1053,APC,872,Philadelphia
2020,2,BLVDDIR,3123,APC,873,Philadelphia
2020,2,B1 OWL,1858,APC,874,Philadelphia
2020,2,63,17074,APC,875,Philadelphia
2020,2,71,5250,APC,876,Philadelphia
2020,2,41,3006,APC,877,Philadelphia
2020,2,K,9466,APC,878,Philadelphia
2020,2,51,7821,APC,879,Philadelphia
2020,2,LUCYGO,1637,APC,880,Philadelphia
2020,2,LUCYGR,1087,APC,881,Philadelphia
2020,2,L1 OWL,1947,APC,882,Philadelphia
2020,2,82,10316,APC,883,Philadelphia
2020,2,81,6104,APC,884,Philadelphia
2020,3,1,2389,APC,885,Philadelphia
2020,3,2,4062,APC,886,Philadelphia
2020,3,3,7438,APC,887,Philadelphia
2020,3,4,6487,APC,888,Philadelphia
2020,3,5,3227,APC,889,Philadelphia
2020,3,6,5166,APC,890,Philadelphia
2020,3,7,4783,APC,891,Philadelphia
2020,3,8,2080,APC,892,Philadelphia
2020,3,9,3586,APC,893,Philadelphia
2020,3,T1,6357,Traffic,894,Philadelphia
2020,3,T4,11924,APC,895,Philadelphia
2020,3,12,2378,APC,896,Philadelphia
2020,3,T3,9941,APC,897,Philadelphia
2020,3,14,5481,APC,898,Philadelphia
2020,3,G1,3814,Traffic,899,Philadelphia
2020,3,16,6955,APC,900,Philadelphia
2020,3,17,8236,APC,901,Philadelphia
2020,3,18,12651,APC,902,Philadelphia
2020,3,19,921,APC,903,Philadelphia
2020,3,20,3796,APC,904,Philadelphia
2020,3,21,8495,APC,905,Philadelphia
2020,3,22,3685,APC,906,Philadelphia
2020,3,23,14589,APC,907,Philadelphia
2020,3,24,1896,APC,908,Philadelphia
2020,3,25,3732,APC,909,Philadelphia
2020,3,26,9905,APC,910,Philadelphia
2020,3,27,3520,APC,911,Philadelphia
2020,3,28,1537,APC,912,Philadelphia
2020,3,29,3723,APC,913,Philadelphia
2020,3,30,1231,APC,914,Philadelphia
2020,3,31,4166,APC,915,Philadelphia
2020,3,32,4129,APC,916,Philadelphia
2020,3,33,10230,APC,917,Philadelphia
2020,3,T2,9824,APC,918,Philadelphia
2020,3,35,150,APC,919,Philadelphia
2020,3,T5,11647,APC,920,Philadelphia
2020,3,37,2818,APC,921,Philadelphia
2020,3,38,2440,APC,922,Philadelphia
2020,3,39,2375,APC,923,Philadelphia
2020,3,40,7803,APC,924,Philadelphia
2020,3,42,8125,APC,925,Philadelphia
2020,3,43,2932,APC,926,Philadelphia
2020,3,44,2915,APC,927,Philadelphia
2020,3,45,4731,APC,928,Philadelphia
2020,3,46,4588,APC,929,Philadelphia
2020,3,47,14739,APC,930,Philadelphia
2020,3,48,6846,APC,931,Philadelphia
2020,3,49,2661,APC,932,Philadelphia
2020,3,50,1628,APC,933,Philadelphia
2020,3,52,12245,APC,934,Philadelphia
2020,3,53,2367,APC,935,Philadelphia
2020,3,54,6116,APC,936,Philadelphia
2020,3,55,4099,APC,937,Philadelphia
2020,3,56,10128,APC,938,Philadelphia
2020,3,57,8399,APC,939,Philadelphia
2020,3,58,6376,APC,940,Philadelphia
2020,3,59,4286,APC,941,Philadelphia
2020,3,60,9625,APC,942,Philadelphia
2020,3,61,3840,APC,943,Philadelphia
2020,3,62,184,APC,944,Philadelphia
2020,3,64,4192,APC,945,Philadelphia
2020,3,65,6654,APC,946,Philadelphia
2020,3,66,8700,APC,947,Philadelphia
2020,3,67,3796,APC,948,Philadelphia
2020,3,68,2055,APC,949,Philadelphia
2020,3,70,6792,APC,950,Philadelphia
2020,3,73,2284,APC,951,Philadelphia
2020,3,75,1511,APC,952,Philadelphia
2020,3,77,723,APC,953,Philadelphia
2020,3,78,67,APC,954,Philadelphia
2020,3,79,4956,APC,955,Philadelphia
2020,3,80,199,APC,956,Philadelphia
2020,3,84,2893,APC,957,Philadelphia
2020,3,88,1693,APC,958,Philadelphia
2020,3,89,1630,APC,959,Philadelphia
2020,3,90,356,APC,960,Philadelphia
2020,3,92,175,APC,961,Philadelphia
2020,3,93,851,APC,962,Philadelphia
2020,3,94,665,APC,963,Philadelphia
2020,3,95,545,APC,964,Philadelphia
2020,3,96,988,APC,965,Philadelphia
2020,3,97,417,APC,966,Philadelphia
2020,3,98,713,APC,967,Philadelphia
2020,3,99,1018,APC,968,Philadelphia
2020,3,D1,2550,Traffic,969,Philadelphia
2020,3,D2,2583,Traffic,970,Philadelphia
2020,3,103,785,APC,971,Philadelphia
2020,3,104,2459,APC,972,Philadelphia
2020,3,105,833,APC,973,Philadelphia
2020,3,106,868,APC,974,Philadelphia
2020,3,107,735,APC,975,Philadelphia
2020,3,108,5555,APC,976,Philadelphia
2020,3,109,3072,APC,977,Philadelphia
2020,3,110,1440,APC,978,Philadelphia
2020,3,111,924,APC,979,Philadelphia
2020,3,112,638,APC,980,Philadelphia
2020,3,113,4795,APC,981,Philadelphia
2020,3,114,1540,APC,982,Philadelphia
2020,3,115,903,APC,983,Philadelphia
2020,3,117,1435,APC,984,Philadelphia
2020,3,118,284,APC,985,Philadelphia
2020,3,119,580,APC,986,Philadelphia
2020,3,120,356,APC,987,Philadelphia
2020,3,123,599,APC,988,Philadelphia
2020,3,124,1839,APC,989,Philadelphia
2020,3,125,1225,APC,990,Philadelphia
2020,3,126,455,APC,991,Philadelphia
2020,3,127,181,APC,992,Philadelphia
2020,3,128,215,APC,993,Philadelphia
2020,3,129,893,APC,994,Philadelphia
2020,3,130,606,APC,995,Philadelphia
2020,3,131,614,APC,996,Philadelphia
2020,3,132,347,APC,997,Philadelphia
2020,3,133,67,APC,998,Philadelphia
2020,3,139,431,APC,999,Philadelphia
2020,3,150,8,APC,1000,Philadelphia
2020,3,201,165,APC,1001,Philadelphia
2020,3,204,170,APC,1002,Philadelphia
2020,3,206,95,APC,1003,Philadelphia
2020,3,310,331,APC,1004,Philadelphia
2020,3,311,191,APC,1005,Philadelphia
2020,3,47M,726,APC,1006,Philadelphia
2020,3,BLVDDIR,2764,APC,1007,Philadelphia
2020,3,B1 OWL,1733,APC,1008,Philadelphia
2020,3,63,13378,APC,1009,Philadelphia
2020,3,71,4340,APC,1010,Philadelphia
2020,3,41,2464,APC,1011,Philadelphia
2020,3,K,7848,APC,1012,Philadelphia
2020,3,51,5759,APC,1013,Philadelphia
2020,3,LUCYGO,1238,APC,1014,Philadelphia
2020,3,LUCYGR,822,APC,1015,Philadelphia
2020,3,L1 OWL,1467,APC,1016,Philadelphia
2020,3,82,8277,APC,1017,Philadelphia
2020,3,81,5305,APC,1018,Philadelphia
2020,4,1,566,APC,1019,Philadelphia
2020,4,2,913,APC,1020,Philadelphia
2020,4,3,3790,APC,1021,Philadelphia
2020,4,4,2352,APC,1022,Philadelphia
2020,4,5,1017,APC,1023,Philadelphia
2020,4,6,1606,APC,1024,Philadelphia
2020,4,7,2223,APC,1025,Philadelphia
2020,4,8,0,APC,1026,Philadelphia
2020,4,9,809,APC,1027,Philadelphia
2020,4,T1,625,Traffic,1028,Philadelphia
2020,4,T4,4334,APC,1029,Philadelphia
2020,4,12,552,APC,1030,Philadelphia
2020,4,T3,3058,APC,1031,Philadelphia
2020,4,14,2758,APC,1032,Philadelphia
2020,4,G1,532,Traffic,1033,Philadelphia
2020,4,16,3745,APC,1034,Philadelphia
2020,4,17,2425,APC,1035,Philadelphia
2020,4,18,5542,APC,1036,Philadelphia
2020,4,19,199,APC,1037,Philadelphia
2020,4,20,1349,APC,1038,Philadelphia
2020,4,21,2948,APC,1039,Philadelphia
2020,4,22,1312,APC,1040,Philadelphia
2020,4,23,5684,APC,1041,Philadelphia
2020,4,24,661,APC,1042,Philadelphia
2020,4,25,1538,APC,1043,Philadelphia
2020,4,26,2389,APC,1044,Philadelphia
2020,4,27,763,APC,1045,Philadelphia
2020,4,28,208,APC,1046,Philadelphia
2020,4,29,971,APC,1047,Philadelphia
2020,4,30,312,APC,1048,Philadelphia
2020,4,31,1124,APC,1049,Philadelphia
2020,4,32,1045,APC,1050,Philadelphia
2020,4,33,3511,APC,1051,Philadelphia
2020,4,T2,2369,APC,1052,Philadelphia
2020,4,35,70,APC,1053,Philadelphia
2020,4,T5,3447,APC,1054,Philadelphia
2020,4,37,1030,APC,1055,Philadelphia
2020,4,38,662,APC,1056,Philadelphia
2020,4,39,715,APC,1057,Philadelphia
2020,4,40,1751,APC,1058,Philadelphia
2020,4,42,2278,APC,1059,Philadelphia
2020,4,43,584,APC,1060,Philadelphia
2020,4,44,363,APC,1061,Philadelphia
2020,4,45,922,APC,1062,Philadelphia
2020,4,46,1457,APC,1063,Philadelphia
2020,4,47,5090,APC,1064,Philadelphia
2020,4,48,1833,APC,1065,Philadelphia
2020,4,49,668,APC,1066,Philadelphia
2020,4,50,693,APC,1067,Philadelphia
2020,4,52,5285,APC,1068,Philadelphia
2020,4,53,771,APC,1069,Philadelphia
2020,4,54,2612,APC,1070,Philadelphia
2020,4,55,1454,APC,1071,Philadelphia
2020,4,56,3525,APC,1072,Philadelphia
2020,4,57,2175,APC,1073,Philadelphia
2020,4,58,1990,APC,1074,Philadelphia
2020,4,59,1058,APC,1075,Philadelphia
2020,4,60,3341,APC,1076,Philadelphia
2020,4,61,1253,APC,1077,Philadelphia
2020,4,62,0,APC,1078,Philadelphia
2020,4,64,1738,APC,1079,Philadelphia
2020,4,65,2472,APC,1080,Philadelphia
2020,4,66,3115,APC,1081,Philadelphia
2020,4,67,897,APC,1082,Philadelphia
2020,4,68,107,APC,1083,Philadelphia
2020,4,70,1756,APC,1084,Philadelphia
2020,4,73,748,APC,1085,Philadelphia
2020,4,75,715,APC,1086,Philadelphia
2020,4,77,246,APC,1087,Philadelphia
2020,4,78,6,APC,1088,Philadelphia
2020,4,79,1199,APC,1089,Philadelphia
2020,4,80,89,APC,1090,Philadelphia
2020,4,84,790,APC,1091,Philadelphia
2020,4,88,290,APC,1092,Philadelphia
2020,4,89,419,APC,1093,Philadelphia
2020,4,90,207,APC,1094,Philadelphia
2020,4,92,64,APC,1095,Philadelphia
2020,4,93,433,APC,1096,Philadelphia
2020,4,94,92,APC,1097,Philadelphia
2020,4,95,185,APC,1098,Philadelphia
2020,4,96,413,APC,1099,Philadelphia
2020,4,97,306,APC,1100,Philadelphia
2020,4,98,191,APC,1101,Philadelphia
2020,4,99,362,APC,1102,Philadelphia
2020,4,D1,251,Traffic,1103,Philadelphia
2020,4,D2,254,Traffic,1104,Philadelphia
2020,4,103,219,APC,1105,Philadelphia
2020,4,104,897,APC,1106,Philadelphia
2020,4,105,406,APC,1107,Philadelphia
2020,4,106,337,APC,1108,Philadelphia
2020,4,107,276,APC,1109,Philadelphia
2020,4,108,2092,APC,1110,Philadelphia
2020,4,109,1741,APC,1111,Philadelphia
2020,4,110,499,APC,1112,Philadelphia
2020,4,111,388,APC,1113,Philadelphia
2020,4,112,126,APC,1114,Philadelphia
2020,4,113,2868,APC,1115,Philadelphia
2020,4,114,745,APC,1116,Philadelphia
2020,4,115,263,APC,1117,Philadelphia
2020,4,117,1016,APC,1118,Philadelphia
2020,4,118,116,APC,1119,Philadelphia
2020,4,119,338,APC,1120,Philadelphia
2020,4,120,132,APC,1121,Philadelphia
2020,4,123,297,APC,1122,Philadelphia
2020,4,124,615,APC,1123,Philadelphia
2020,4,125,559,APC,1124,Philadelphia
2020,4,126,181,APC,1125,Philadelphia
2020,4,127,108,APC,1126,Philadelphia
2020,4,128,139,APC,1127,Philadelphia
2020,4,129,339,APC,1128,Philadelphia
2020,4,130,183,APC,1129,Philadelphia
2020,4,131,213,APC,1130,Philadelphia
2020,4,132,111,APC,1131,Philadelphia
2020,4,133,0,APC,1132,Philadelphia
2020,4,139,141,APC,1133,Philadelphia
2020,4,150,6,APC,1134,Philadelphia
2020,4,201,0,APC,1135,Philadelphia
2020,4,204,25,APC,1136,Philadelphia
2020,4,206,22,APC,1137,Philadelphia
2020,4,310,116,APC,1138,Philadelphia
2020,4,311,73,APC,1139,Philadelphia
2020,4,47M,154,APC,1140,Philadelphia
2020,4,BLVDDIR,1354,APC,1141,Philadelphia
2020,4,B1 OWL,759,APC,1142,Philadelphia
2020,4,63,4997,APC,1143,Philadelphia
2020,4,71,1574,APC,1144,Philadelphia
2020,4,41,661,APC,1145,Philadelphia
2020,4,K,2962,APC,1146,Philadelphia
2020,4,51,1705,APC,1147,Philadelphia
2020,4,LUCYGO,194,APC,1148,Philadelphia
2020,4,LUCYGR,115,APC,1149,Philadelphia
2020,4,L1 OWL,531,APC,1150,Philadelphia
2020,4,82,3204,APC,1151,Philadelphia
2020,4,81,1770,APC,1152,Philadelphia
2020,5,1,888,APC,1153,Philadelphia
2020,5,2,1219,APC,1154,Philadelphia
2020,5,3,3837,APC,1155,Philadelphia
2020,5,4,2588,APC,1156,Philadelphia
2020,5,5,1210,APC,1157,Philadelphia
2020,5,6,2455,APC,1158,Philadelphia
2020,5,7,2110,APC,1159,Philadelphia
2020,5,8,599,APC,1160,Philadelphia
2020,5,9,1141,APC,1161,Philadelphia
2020,5,T1,1146,Traffic,1162,Philadelphia
2020,5,T4,6857,APC,1163,Philadelphia
2020,5,12,568,APC,1164,Philadelphia
2020,5,T3,3228,APC,1165,Philadelphia
2020,5,14,2732,APC,1166,Philadelphia
2020,5,G1,976,Traffic,1167,Philadelphia
2020,5,16,3986,APC,1168,Philadelphia
2020,5,17,3019,APC,1169,Philadelphia
2020,5,18,5532,APC,1170,Philadelphia
2020,5,19,268,APC,1171,Philadelphia
2020,5,20,1177,APC,1172,Philadelphia
2020,5,21,3195,APC,1173,Philadelphia
2020,5,22,1669,APC,1174,Philadelphia
2020,5,23,7333,APC,1175,Philadelphia
2020,5,24,561,APC,1176,Philadelphia
2020,5,25,1600,APC,1177,Philadelphia
2020,5,26,3665,APC,1178,Philadelphia
2020,5,27,1034,APC,1179,Philadelphia
2020,5,28,354,APC,1180,Philadelphia
2020,5,29,1065,APC,1181,Philadelphia
2020,5,30,349,APC,1182,Philadelphia
2020,5,31,1196,APC,1183,Philadelphia
2020,5,32,1014,APC,1184,Philadelphia
2020,5,33,3856,APC,1185,Philadelphia
2020,5,T2,3149,APC,1186,Philadelphia
2020,5,35,70,APC,1187,Philadelphia
2020,5,T5,4329,APC,1188,Philadelphia
2020,5,37,971,APC,1189,Philadelphia
2020,5,38,654,APC,1190,Philadelphia
2020,5,39,627,APC,1191,Philadelphia
2020,5,40,2569,APC,1192,Philadelphia
2020,5,42,2622,APC,1193,Philadelphia
2020,5,43,648,APC,1194,Philadelphia
2020,5,44,600,APC,1195,Philadelphia
2020,5,45,1100,APC,1196,Philadelphia
2020,5,46,1823,APC,1197,Philadelphia
2020,5,47,7116,APC,1198,Philadelphia
2020,5,48,2154,APC,1199,Philadelphia
2020,5,49,658,APC,1200,Philadelphia
2020,5,50,484,APC,1201,Philadelphia
2020,5,52,5233,APC,1202,Philadelphia
2020,5,53,769,APC,1203,Philadelphia
2020,5,54,2499,APC,1204,Philadelphia
2020,5,55,1976,APC,1205,Philadelphia
2020,5,56,3921,APC,1206,Philadelphia
2020,5,57,2579,APC,1207,Philadelphia
2020,5,58,2458,APC,1208,Philadelphia
2020,5,59,1199,APC,1209,Philadelphia
2020,5,60,6018,APC,1210,Philadelphia
2020,5,61,1230,APC,1211,Philadelphia
2020,5,62,37,APC,1212,Philadelphia
2020,5,64,2330,APC,1213,Philadelphia
2020,5,65,2847,APC,1214,Philadelphia
2020,5,66,4015,APC,1215,Philadelphia
2020,5,67,819,APC,1216,Philadelphia
2020,5,68,975,APC,1217,Philadelphia
2020,5,70,2135,APC,1218,Philadelphia
2020,5,73,706,APC,1219,Philadelphia
2020,5,75,1029,APC,1220,Philadelphia
2020,5,77,174,APC,1221,Philadelphia
2020,5,78,10,APC,1222,Philadelphia
2020,5,79,1373,APC,1223,Philadelphia
2020,5,80,55,APC,1224,Philadelphia
2020,5,84,978,APC,1225,Philadelphia
2020,5,88,330,APC,1226,Philadelphia
2020,5,89,575,APC,1227,Philadelphia
